IC_01,IC_02,IC_03,IC_04,IC_05,IC_06,IC_07,IC_08,IC_09,IC_11,IC_12,IC_13,IC_15,IC_17,IC_18
0.134336517633193,0.13853349525521153,0.10702107175953968,0.08761436343675721,-0.09889353679806856,-0.15896844585339198,0.06642164666210726,0.21391046095971733,0.09547279832037359,-0.17998611411439924,0.020341037276805363,-0.05292358603409464,-0.20399526455434724,0.2175268249763298,0.24444200467101912
0.28915486089627884,0.24520666470257546,0.2689529597693989,0.25280957008244687,-0.251810673668337,-0.3357300168432724,0.16492900343786765,0.22643504161573347,0.25781123887840773,-0.3341912376776026,0.2460562311860841,-0.22934232729287363,-0.18890376828875444,0.2681527205116929,0.2402416080821263
0.01396656729335466,0.1687457592196504,0.318629470287362,-0.0028146124065824285,-0.3588129073453854,-0.09069168927114402,-0.05490911685653099,-0.09831816320900533,0.120174753922484,-0.02982243371297466,0.117082973015886,-0.3220458377224802,-0.13469014455732298,-0.4981937369811604,-0.33839866700851595
0.2081490803807995,0.2253613719797105,0.29131613022881475,0.1454868687544495,-0.22849919493440063,-0.39544799617897364,0.22457770848837777,0.20471615911822183,0.13541375945277556,-0.3811337465593103,0.11606478512834095,-0.0922384195877688,-0.19132328245866037,0.4865870881665132,0.4144684962780546
-0.07736984272331249,-0.11977192724965047,-0.16691667410540467,-0.07709005301728067,0.11636657716281151,-0.035398904081503924,-0.034347253667681876,0.011982168500944468,-0.08491383222847038,-0.05368551759384066,-0.19292882379962228,0.10922401970133433,0.27720287231553864,0.3231207693167333,0.40134703164888175
0.135960601281768,0.15084521402537932,0.13298723575681137,0.14698167800045536,-0.13656921887117757,-0.10178172877285108,0.19428391866266037,0.13236401372223594,0.17771742454386286,-0.1117021228696029,0.13369632055816894,-0.21750134802003496,-0.15464214466826998,-0.13272897183722754,-0.14608837983573658
0.08229636532251305,0.0996511821581223,0.002169851003093193,0.03811805360882192,-0.012315080291959601,-0.023501531922931695,0.07764041408130562,0.04291486290542412,0.12911452257665412,0.07217271682588566,-0.031639887750385176,0.1615669588160875,0.07550801172379029,0.1897715060046153,0.07655790544557378
-0.04012006519506395,-0.09862879526509083,-0.1328839961431849,-0.07754357152813562,0.19850890810831956,0.20351878433334725,-0.26017729870435913,0.06436248168876291,0.04205383655018413,0.21028043052951162,-0.017575120927481258,0.047137174996586095,0.5025731028209726,0.11739895636767272,-0.16285773791039895
0.23586048880823363,0.2435551906457325,0.30999091733305084,0.18456331342848742,-0.23466238769573566,-0.22039256206419333,0.12963400161369676,0.2631000720903025,0.2282751882918812,-0.23197629557463695,0.2947187235405,-0.36442391844182254,0.3786321461197202,0.1077506576698899,-0.1168943372381206
0.3261863678661705,0.4859335781242913,0.600836708672549,0.4366230351008602,-0.5661793521564731,-0.27032586833118843,0.19963705737163395,-0.19287139716750112,0.6333142416546629,-0.018775168155975575,0.9120096105334207,-0.4649449771582497,-0.4591993463169425,-0.8453581355483657,-0.9260622831407356
-0.17638731225643656,-0.16918092066952073,-0.179232643124831,-0.1584284696531133,0.15962796877425078,0.14443232050213317,-0.3326239528802657,-0.09113739843935864,-0.11952324369076273,0.1449369249952024,-0.08756743103586873,0.3037714271323899,0.33824983926965047,-0.0030128105405780037,0.2286620763856657
0.2776413940121032,0.21565379869221069,0.22355881156248447,0.23222027727874495,-0.18349196305436832,-0.24066591995185949,0.12342569791568692,0.298059077011126,0.37928325541750607,0.015320223857597126,0.33841389356131146,-0.038190889735536526,-0.015022576232403884,0.20679288088350112,-0.11741770329161914
-0.14606524826503864,-0.18484977845489747,-0.27425287995952585,-0.07284145127444508,0.24894868295405237,0.2743741404755071,-0.08335011633197742,-0.08336677969873563,-0.10400011116936425,0.4026570125225888,0.024139982296423224,0.18269094529464747,0.3621592151398426,-0.01819641137261957,-0.15995488661541646
0.09152721989643808,-0.025120252520383968,0.02553931785918717,0.020347437220574083,0.04955216643348681,-0.13664172440711142,0.07727755846874751,0.10748556686946098,-0.12265601425191397,-0.19555437743284232,-0.14215770403510186,0.1600563142937339,0.08393739661502675,0.5197467757418065,0.5238288763654442
-0.014098150509672447,0.07388005556815402,-0.012999663352019963,0.044151512242892155,0.01903955816567171,0.27192517569621644,-0.06569607391890142,-0.16302496969711977,0.16618439948235308,0.3482353543929628,0.3437640307160468,-0.30675774138537903,0.15002059009426594,-0.6581215678149874,-0.7939964211498298
0.22239299808323088,0.22851752237902478,0.17449624895314342,0.18475224758021191,-0.10982780746274234,-0.10588881976091735,0.13522255608389333,0.046062867063849655,0.27391185195275347,0.053254617642549684,0.3378421303743995,-0.26424146578667673,-0.23261362671130392,-0.36996976068453236,-0.41884644113653147
0.009922099282084762,-0.05146426158805473,0.010495298375333473,-0.0012182915985570197,-0.004499415565080822,-0.005327557449404496,-0.06314916121611791,-0.015913649506846594,0.03694387225318474,0.018117418812310104,0.027496730516334056,-0.05233135935056232,-0.10420325285640253,0.012295327512973242,-0.1405343879799521
-0.017448717805625735,0.02356759948147702,0.01339972911759113,-0.004408890905616136,0.021314650456399686,0.04356590891255063,0.12805307665602683,0.055802836543119794,-0.18470533464926664,-0.06076355750743678,-0.13534602238509374,0.08243456903513335,-0.2641359980003273,0.1497141362700336,0.1137749881458405
-0.10319186296365546,-0.09082963161858681,-0.1621383879688003,-0.1048353971091549,0.20147727745482125,0.23240689082467658,-0.09219952244821927,-0.09229745965353509,-0.06314054838578165,0.24070640490283335,0.011888766711238397,0.19035239349213362,0.0690568305861552,-0.1635442269833508,-0.18523054739016048
0.20644766404171988,0.306680810614955,0.27455736335853453,0.20599441623610493,-0.23749952726522294,-0.17165665414673215,0.25952472325068254,0.09322527079740794,0.2457083744689308,-0.20044143817667393,0.15660157515349504,-0.24672162845766432,-0.513817100106583,-0.3789316701185521,-0.27644449553643974
-0.0557863667716092,-0.07204626589714835,-0.08171543839044393,-0.10034872933360361,0.12880501467633154,0.05304691797426053,-0.07439066767397673,-0.1480480074264201,-0.10039096456890562,0.08002361874594932,-0.05005991378731234,0.10672678596717677,0.07354427126711682,0.1008834710756159,0.10815804811184093
0.0004411078329453755,-0.008716403803379125,0.01873167557260258,-0.04942646139638929,-0.018493933144462238,-0.08397965964257326,-0.040823007753187035,0.04906800693858426,-0.01431240029703873,-0.12058905975076417,-0.1071990693853444,0.14872801792789891,0.3674842239874041,0.28984230220895596,0.1889883254873907
0.11818589650002709,-0.01633644636185716,-0.0030977265377551966,0.10213529750198846,-0.09563117341777594,0.005435794593098731,0.037039844286633095,0.16189734086478302,0.22604199639336153,-0.03436690879221538,-0.03324281388222228,0.12120404402288032,0.002546055458858776,0.2024510383873852,0.2464894504648797
-0.13572929798476863,-0.12790054404670537,-0.03249460595158271,-0.1997299206553078,0.12610981436296864,0.11204814908330474,0.050639231064269596,0.03556823872573256,-0.09512835097379613,0.08092627905901839,-0.15201366201441724,0.23579236312069818,0.30525825571504983,-0.08066205003704063,0.07049736319343064
-0.11395574148741416,-0.17380791290742037,-0.12343869073202285,-0.18303634137279978,0.2037300861061393,0.17156485040518854,-0.18759709315805484,-0.005336167021748883,-0.19922747200800983,0.14900025382333082,-0.14800746272573928,0.005602289377911962,0.11455281414450824,-0.5182570301852312,0.012984994693825858
-0.050586302010039,-0.03936644555553048,-0.055758586819784295,-0.06509403813222603,0.070992763471186,0.16919951497128016,0.07089404933389254,-0.1271500927578204,-0.053438387884044536,0.10867803726636471,0.020971916448595085,0.15730521474836512,-0.10627177733434245,-0.21355578252677276,-0.3092361804178694
0.2898218321083743,0.510248781414451,0.4319878151529881,0.3650104528879805,-0.3878984537692698,-0.32215505219742324,0.17778962570342838,0.3652734531766737,0.3494137000904728,-0.3477422469877931,0.4681449413269305,-0.5432321501527597,-0.07127685678862114,-0.19658470739048878,-0.20701376779929295
0.007135318744470043,-0.07409507992078934,-0.04035393773691842,-0.005000504481756263,0.026416445591379567,0.018110538833649104,-0.13487352490680493,-0.020687529449338937,0.01724124873086108,0.11142992050729816,-0.0180436637699819,0.01666534813466991,-0.03329045912694517,0.03870190804370044,-0.01092649522994954
-0.057764485137018484,-0.06024477359399438,-0.09064566572712107,-0.033029669246711135,0.11665730856516321,0.1649748904623629,0.09105717430875471,0.010304340587542038,-0.14155737514485112,0.10728263565869733,-0.012297174022090074,0.17207576591666496,0.02995043747863435,-0.15620258638315965,-0.02014142770425606
-0.23419240003423014,-0.1737044033905648,-0.2352580436441276,-0.14399473130958995,0.18897686453796947,0.48581642488247034,-0.28999469796279853,-0.3058878072233002,-0.03196111242218036,0.453116990603849,0.057398404034454176,0.02673533134460393,0.20204595411278348,-0.7276655241099768,-0.6955108447036626
0.2535554214184741,0.288580895568042,0.22284057181516959,0.30159743122279603,-0.22041532330030944,-0.12495011785682375,0.2456591851096679,0.32735001000834774,0.22100283485149474,-0.14998117138349998,0.3192896051706493,-0.338740839465806,-0.384407141631276,0.16891852219102943,-0.1644064503703469
-0.04736845770135201,-0.14079748159300887,-0.13817326738157565,-0.06145021940200124,0.20146402586245227,0.23714767171798323,-0.2876055911211961,-0.2295296027676592,-0.030363956545991888,0.4921790424741235,0.22708122278275567,0.19568033936151874,0.5128393584568429,-0.5546113159079271,-0.5585212525394354
0.17933891940115965,0.17596959742836193,0.1284758866718878,0.16750639866997186,-0.1712876041214113,-0.16192631779154443,0.2307911164920773,0.17440562864113351,0.22954165208204413,-0.225578849054054,0.1522632955822123,-0.08575955180541106,0.02049226653113534,0.2561775398210875,0.21089359212118014
0.08645952321696249,0.1360602116220817,0.09428176938420796,0.06375107244988354,-0.13208993202778574,-0.019230458511189097,-0.008026509674602611,0.17592597895686657,0.011391314405784447,-0.148331504420125,0.21539113570014856,-0.2226176974032672,-0.2927148760422802,-0.0625852156545359,-0.09412540109072243
0.1291576059500752,0.10814640882062032,-0.015006743282040436,0.1666597041461213,-0.009708660193422647,0.007526754113496015,0.022686807506829165,0.10798558682663728,0.11496509033369762,0.168473725111562,0.24014155448498475,-0.1996220570613536,-0.44167467487233303,-0.22681715486351606,-0.48490811444705795
-0.05458755408664562,-0.09845559382844615,-0.033875604042576724,-0.14756569442973344,0.02187918251510168,0.15739005489502955,-0.32183681446463397,-0.054843433060552504,0.33312095181041546,0.4257891618271936,0.29578799900505937,0.2847705185290441,0.7346208517108422,-0.7606546966516793,-0.46831050490517134
0.23040816322549484,0.2209017677598044,0.197754362474855,0.21680938986648912,-0.20084746113121166,-0.21432652082140735,0.18122813375994573,0.1185184400580297,0.20685056668411872,-0.1817330605164904,0.23862392423276169,-0.2612256336775505,-0.06468700656512372,0.17387160769714605,-0.17346757605474722
0.12112095186138139,0.15720341957450512,0.17983877207257049,0.19900608477519133,-0.15639093625941158,-0.2253672429037541,0.28314982384824505,0.1648883653073867,-0.07689192953538293,-0.17224341072007254,0.13449066572758772,-0.047170229007178266,-0.48780339779161874,0.1552704431287435,0.19138972973496837
0.25735420610310045,0.1668481053210289,0.24054948424469913,0.18043859816432306,-0.24374538065191564,-0.35374240959944925,0.146175086924194,0.14239977328610487,0.188389846067756,-0.16535330870453802,0.19311670421101246,-0.03545219575882497,-0.04171529672923735,0.3136330174592812,-0.014259501550275083
0.10445194165482508,0.13024270149221873,0.07137282637740894,0.05544829417560826,-0.044218860468595134,0.0729560681744097,-0.004719412600388884,-0.15050726119229152,0.1748461743158538,0.2841441940626164,0.3349521973595255,0.040630955520205125,0.26590690715011367,-0.5052327042056588,-0.6198137479884958
0.03074201959437528,-0.0447811935592517,-0.001389350153886193,0.015691292531834877,0.013762624829902537,0.0470316529081225,0.08767782330158425,0.05288015432807813,0.11553173561530627,0.11487025418002239,0.1579002652157706,0.03308896712106968,0.14079340343021607,-0.2638810992621652,-0.4561029201237499
-0.022885684386523053,0.00932619622016273,-0.012211291319611073,-0.016680049771678362,0.059432814629528874,0.16190690543073272,-0.03635636865584435,-0.06163574651942061,0.09980172201402748,0.13168767946905868,0.0397882576071662,0.019247333631254415,-0.0555780489048221,-0.49739394259825775,-0.42812234278284467
0.3424480845732929,0.2767462421555409,0.27264058184438844,0.3065117626624476,-0.2700748732312046,-0.3292856297774174,0.3520222428772324,0.33260081725306545,0.3258558934350826,-0.3834774762397435,0.23835308978669323,-0.23757080046940504,-0.06674088578835957,0.3233454207525335,0.0740564370035891
0.0007799006306457024,-0.03448144918460638,-0.07064457968677429,-0.032611466965913216,0.048859802927548435,0.07675323436948811,0.055115257218540936,0.13978349409512192,-0.03174230581123938,0.04527675541770182,-0.1261608478850189,0.10882132784325527,0.08872408322553493,0.06696489614519174,0.1571611393866128
-0.03851633231620877,-0.1154681232155228,-0.014546448580208038,-0.1430511594690016,0.007185294676647969,0.004154058134060001,-0.130277852054959,0.07154895883772827,0.12274667136899042,0.08133853945366987,-0.03724762000122239,0.2204159925156075,0.47362871392794625,0.022739355846536635,0.12427813532349118
0.029803077268311995,0.06620987953616053,0.10216957921346648,0.0744820083169837,-0.1329686081515984,0.19543373729124025,0.003023377810941419,-0.0018755610155469782,0.22118740242291834,0.29034790529439936,0.24834652022317538,0.19067822177160587,0.26255188992129974,-0.664091603306693,-0.8688888553850292
0.4187191254402791,0.5716618520710284,0.47492163019122957,0.47142378658505635,-0.5001291353600548,-0.3070605991037718,0.4054902929596942,0.416053076881032,0.5287153424657192,-0.3127809028207156,0.48179082233091397,-0.38497507891912397,-0.6999937697946834,0.057268029984484436,-0.3528347863496278
0.39805367240799483,0.3607356592822759,0.36551414122967874,0.3038462239089821,-0.3162643972950663,-0.29316816797903167,0.3077217993708552,0.3488339492741699,0.43294691362719573,-0.29985586476540416,0.39911094747505604,-0.2843877689153047,-0.130729846008121,0.03170828536017989,-0.24140320456170705
0.3751289727482525,0.3825994106724224,0.3279666814873792,0.3666989383927064,-0.3127608048347055,-0.35175847291827966,0.37092120793728656,0.33205903325094566,0.33669839556293457,-0.38373741805904316,0.25859053653306874,-0.3274903857645355,-0.47964700633472923,0.4486324463799802,-0.045477739559950825
-0.16231227391171577,-0.040788971077454717,0.2068845979980405,-0.31597805662974965,0.09719913178415984,-0.3915381335920112,-0.22574718147734418,-0.4763528984959231,0.16045509981239325,0.09266998470795795,0.3703743364865062,-0.35188302217284684,0.6293423074523089,-0.7760371970070475,-0.7321564060047459
0.051298496973949836,0.07287930904905493,0.04766845694679067,0.09068889728067298,-0.06140007056027086,0.07120472831978808,0.03618700447407375,-0.11419009604274222,0.07171812505327013,0.15401942522699796,0.21681262656327172,-0.18100448835777372,0.05638996479319802,-0.42843223648516915,-0.5999539310804224
-0.14552724136811834,-0.152775769448388,-0.07905061242976785,-0.057987334395772416,0.06904603435613166,0.2207986277724019,-0.14922243517745937,-0.14184691305060926,-0.1692218720047023,0.19547990352720723,0.008819566325996453,0.01640071924932074,-0.1732037753990303,-0.32765911849739027,-0.28471665534632196
0.04392729923716998,0.07904482041993455,0.03895876421090683,0.06158833433095556,-0.04240581231440954,0.037162491727990465,-0.0800631988081224,-0.04526135976564061,0.09027851849066648,0.10383727702608803,0.29307063210889317,-0.15633143839114183,0.17759375148027656,-0.42568076605331384,-0.5357264926064736
0.2726931756163553,0.23697916257941198,0.19818299870752187,0.26005639988280604,-0.14869315596547739,-0.16219750866268767,0.2072083646043439,0.1742486228959732,0.44737776039579824,0.06672271570342492,0.3970024120799258,-0.14911199111297924,-0.09311946998713627,-0.4821536185427284,-0.47404348400894214
-0.25304391511942725,-0.2646084576133729,-0.3457700687057865,-0.26689183125572224,0.2974798548051494,0.25457137642432404,-0.26785325153387385,-0.22355386065141047,-0.24924056446162357,0.24431257937196982,-0.3105676232115486,0.3621151909763278,0.025177318911553837,0.0873161682856114,0.27521944170514734
-0.21343386992382563,-0.237182139678068,-0.2252246615707325,-0.24280143894305772,0.28557314453325033,0.23695396969425797,-0.10078713722229016,-0.23931011735201224,-0.10278372809673852,0.2565591501814932,-0.2944443433987931,0.3240896243953493,0.3554865348348666,0.06763963226474301,0.22731853939949864
0.03701163233158833,-0.03124766477927099,0.0034319769182826754,-0.011317521612252524,0.023183364492523895,0.0456314433522691,-0.04447019622691628,0.03309821752094089,-0.024890541404251065,0.10097979231947152,-0.07332980532047406,-0.04663199667083706,0.025814653832757495,-0.07184984730996846,-0.12815232278663852
0.15136280524783663,0.1301569381728076,0.09830043683347123,0.17331556245640467,-0.05897240190099029,-0.11800678301409562,0.1624726176453517,0.23545713682357694,0.17674547145516684,-0.020236332526605505,0.08310688377209163,-0.019612027185769598,-0.026555102684862275,0.10208711164082684,0.06366644082435616
0.32714372112867207,0.4492832788173593,0.32944863203141317,0.39426556025402326,-0.40440522310694393,-0.2724280318036021,0.32318126379209056,0.2726007797020831,0.37212281479067144,-0.17854238472316397,0.45692270668513024,-0.40573200185813785,-0.7531961180688062,-0.5635263134166671,-0.5705292951631759
0.030928697940259542,-0.0833081878154982,-0.03890223163639028,0.04725898383911953,0.10382496579013045,0.13694876481143126,0.04341611045930627,-0.05060974959496645,0.09461350187201367,0.24018861271053416,0.18932555238037463,0.03366419815459176,0.15697781274624922,-0.13479742116564242,-0.1711713932834818
-0.02460637766300966,-0.0013276840692570957,-0.024577774745799363,-0.025168022705271298,0.16960383221048603,0.09697340505400498,0.0518908360301813,-0.04457691923328411,-0.15205699221672342,0.09526613093410563,-0.01614215770094085,0.015431107704821034,-0.07624002860353962,0.2032303892609182,-0.11851722446710192
-0.014454479690364064,-0.1426885926814916,-0.17130844131089606,-0.08114971059517018,0.15468865973875245,0.04087904211166782,0.0013810465706936004,0.033889086953259095,-0.3290523168430679,-0.19406998395749975,-0.4115077024552871,0.21140680754778662,0.5367588824401677,0.5052431330166626,0.4106002803851797
0.29377380536960906,0.24417371755762018,0.27112454194662994,0.22224234156457356,-0.26612769686975213,-0.3091426514109126,0.15164799580651378,0.16101669104371852,0.26421256700590146,-0.2222964455779186,0.21774004109235734,-0.14965022028089203,-0.01862888171795385,0.20814036503582228,-0.03615520127840109
-0.04655235375444389,-0.07766899038388209,0.08026528958980728,-0.03747409160778492,-0.0737610264726174,0.09071210017108555,-0.2877542027738229,-0.24032233196676622,0.14561465094011683,0.32870736748817575,0.26063964389509464,-0.06849497692237416,0.06400978664211543,-0.3634282486950552,-0.495233199991528
0.01055720140400962,0.045689944150533846,-0.04077419022504403,0.021916570780100342,-0.004825699956624296,-0.01124255614581271,0.003908238353956595,-0.11221606445394339,0.06558758617803773,0.05607396141758225,0.043963042166642374,-0.013168561257292932,0.17604353942837858,-0.06634751675821005,-0.04482431222929199
0.08520870976953598,0.024462245692418616,0.03743518797802925,0.023716170937589265,0.06613173924994165,-0.1125976893408771,-0.029056592697781936,0.057604721330961395,-0.20600267622218427,-0.11059060282500188,-0.1546471568743948,0.03796707939453703,0.08076852714758664,0.14759773561527156,0.30018600398547
0.05804338665036268,-0.018380330236176468,-0.05810174363777176,0.01854665932538757,0.1233338335877665,0.06468093916359252,-0.011948507489248916,-0.17064297431304376,0.07868179815128395,0.15692554500277978,0.0051008399522363135,0.17045238773468485,-0.4846216243047974,0.03054544567816453,0.013276613795936809
0.007762680817241963,0.020649045844652658,0.044999034001322435,0.024313166162210242,-0.030669613298540233,0.00871923659328222,0.010588328668858393,0.12286286702835003,0.06303221761986189,-0.04820236177720516,-0.05852655461896217,0.004103516545866492,0.12793129896426425,0.04184918331417453,-0.05012721608652748
0.06026889204726338,0.17917639564493926,-0.027392944256427354,0.09037534876505426,0.011375184738176891,0.10832268803146072,0.10844450271927575,0.09776782406093076,0.11069465301501924,0.12420578956959805,0.05039317965432355,-0.08453236840759293,0.08002726727065945,-0.35216742747904334,-0.1685731527212395
0.06604945236021198,0.07915749597343402,0.04715230504001022,0.09732726420796234,-0.03280821595965944,0.13831328220916994,0.0011723287021971895,0.023498864905252992,0.11218107393081045,0.14227839152299437,0.23895507180551645,-0.11064543225411527,0.11591082710163247,-0.3615678259813697,-0.4581147595832272
0.1778854159136749,0.09557308130270781,0.23024706613734902,-0.048418368942587664,-0.09605649985150588,-0.09630322969728833,0.3854814957514685,0.26223447446725445,0.3191061179048347,-0.18826650999579564,0.1826063281327719,0.20103894116286947,0.1824759457812849,-0.03902603016494249,0.031766101906521266
0.08590816820797453,0.18636383541386792,0.06531072279777228,0.1232760871942673,-0.07123221404480495,0.15681484351625663,0.06589818456612972,-0.21817323480217565,0.20838895100882082,0.2527136130187382,0.3293111149915502,0.14288184133931048,-0.3222799361703934,-0.1925604197816707,-0.6078644146759474
0.12093604257404378,0.10859667261865047,0.12962138831473524,0.11865457799641188,-0.12605019003607776,-0.13217044395840505,0.10517667686268983,0.0787930345161647,0.10110999840373713,-0.07418328000052399,0.17995512121640256,-0.10367181899957711,0.06870062040842506,-0.024127790227022605,-0.05306436203350584
-0.0029051348594282267,-0.03174018050456873,-0.06980407935988442,0.021259041588172156,0.049372790611631245,-0.006669099054185779,0.011390814773821534,0.09990466570800716,-0.11846432884942337,-0.012278055446472536,-0.14072766540884718,-0.002984155431022817,-0.03668026445571204,-0.3393972210789847,0.2583061361267617
-0.07424003233765641,-0.033831103057210044,-0.1436341974126436,0.0086092526474002,0.1422168561433257,0.19189975801526638,-0.0018985600698013805,0.0234638410321375,-0.11882246561429932,0.202185830908868,0.0904006773871644,0.11140430879264462,-0.12575278329031092,-0.05576762790970902,-0.030386326056236812
-0.07972540436933317,-0.0915355267030924,-0.109680751116366,-0.007909656568581891,0.26753065905418727,0.1926771737020574,-0.16905047140630813,-0.09778234947775033,-0.11929225647473918,0.4742835925631298,0.14212587012815625,-0.267822126564943,-0.25040868990741716,-0.31860255765316664,-0.44071967830386627
-0.18124933464857462,-0.23479440543607555,-0.2123533088091092,-0.1872656962375725,0.2118457830306335,0.2829375877134368,-0.23982830990147863,-0.1850534449590926,-0.1177286103653612,0.314721296404028,-0.08875137149587564,0.22646673321100708,0.39101697001903735,-0.06550262889286762,-0.12259176761433668
0.1345162965648259,0.08660456679018491,0.13098209318475318,0.06647057034246218,-0.14834343941892092,-0.06974772295635012,0.12868763143881456,-0.019342430525396193,0.16318899343377447,-0.08056665616243297,0.1458580376014087,-0.04204796085274398,-0.052200611764115834,-0.09678077511421657,-0.10392187656238798
0.186260097355754,0.21424263356351814,0.043419298404486106,0.19509593188667296,-0.07710658986023122,-0.1962767331450983,-0.01480363359514758,-0.061399517962556605,0.1393977709587264,-0.07120751046274654,0.2387357596121561,-0.3418221268203141,-0.03155208850107727,0.1263713277726406,-0.034146697266905675
0.22221149748709768,0.14543152515466207,0.22334605922239503,0.16051525750623008,-0.24225756208409588,-0.2811427551946648,0.33732326385084255,0.26805080843575557,0.09562206811943819,-0.3439636484146462,0.008650759663560548,0.11805871643962362,-0.45851887218333043,0.37090180015213126,0.365107557601263
0.2761417353272402,0.15905511813272355,0.25190812659304385,0.20659522784564466,-0.21676629657223478,-0.3416194064447804,0.33570893453228035,0.33589165766076556,0.2074751352172921,-0.2179230835098438,0.21962356656239335,-0.03671706677752007,-0.3489009591802994,0.38769303050501414,0.6109043896849425
0.2895699391117148,0.2754906821027656,0.22081658056018472,0.2267515414618435,-0.31428878093363477,-0.12732332068965047,0.20743223564685098,0.29331161770291114,0.23182917239264356,-0.2616570997704768,0.20731998027933596,-0.03804054719341332,-0.5043823103521645,0.23781517998843682,-0.008541646447874918
0.4764117584281342,0.4513354291168117,0.35762091272023855,0.4207583202697358,-0.4120384967953974,-0.3750619899101806,0.5408449338481174,0.4111908474439432,0.41719331730105247,-0.36503547693966,0.3324308560501199,-0.1773444712314931,-0.1991488760342407,0.2799196539868567,0.15013508377908316
0.1450522072767768,-0.00332677834391637,0.1962254530781644,0.1715848285839785,-0.10515297125935219,-0.18150673414243212,0.13964087563034888,0.08187862302484472,0.03189427322098526,-0.2791127373620106,0.1255299845343103,-0.16694428772332826,0.44365747107488596,0.0176424291565227,0.03601404810891579
0.09447103861439965,0.11712775575272172,0.08495694700770096,0.10088514449623376,-0.09219018398859835,0.04806011446573688,-0.09114758822038693,-0.14991653268787442,0.3447222262478906,0.21600264751937193,0.38103212461677116,-0.04454254888896925,-0.14185550152472115,-0.5316024575420346,-0.6037424277214616
0.1700629903999198,0.18690178361529708,0.022377960101678918,0.24042314964845013,-0.1705397648843614,0.09743830386387065,0.18621066905942363,0.10065278552353396,0.32442073472892274,0.06693527723220916,0.20561570919599204,0.03460894133874226,-0.7113769264570782,0.08967726645973378,-0.2901661309585131
0.4885285962502577,0.24809045324964996,0.3050058226474064,0.5093692648503749,-0.28940714102883147,-0.37379054857905647,0.5791630255651717,0.7267620810200635,0.212288413350876,-0.45453290124888923,0.24695907366698644,0.04103019163893018,-0.536177349736193,0.5791185158786165,0.6343835891072238
-0.19734160084087904,-0.15771149834371467,-0.1883862163027723,-0.22319137613331197,0.24584139465844057,0.21222077811501183,-0.13427308907169389,-0.22357978413856627,-0.3227069289330804,0.14174234816668196,-0.14719326370340524,-0.006342166417125483,-0.007067649355426919,-0.3324292919205962,-0.05996144821138061
-0.15538229864274444,-0.16544837313108585,-0.215509819078479,-0.11752363599311821,0.21229684386189152,0.21578503331843657,-0.1197123770941031,-0.2901282574787194,-0.0639471159281948,0.2911321794414117,-0.016508968388198264,0.17539673151700486,0.16791112564414545,-0.11054953454229544,-0.07854629211618913
-0.2086140475001108,-0.32274145746010774,-0.05709885278558624,-0.14880516239550023,0.13601745387639586,0.35170732006180905,-0.2321940439943344,-0.34233609558260225,-0.07844057883805866,0.48769564374346586,0.256319060725132,-0.06479096641189641,0.2713254931866209,-0.8491521330924958,-0.8829056850750653
-0.005518614060385341,0.09700236307276366,-0.05302508551924401,0.11693486802619457,-0.0675478232015565,0.22185816935973746,-0.08402511138887458,-0.2720373133554803,0.15349952136199918,0.5142752876153911,0.43967780280765134,-0.31069817415369716,-0.21440772788657647,-0.6425615295496372,-0.6849625902567195
0.10494134799534716,0.0478584832788751,-0.005689125335286205,0.08935009884630962,0.008133429037020745,-0.14868878116487227,0.1663362136776536,0.12553118759996185,0.06875021075106469,-0.1389946231229202,-0.03878451020556195,0.002043199007168317,-0.22951498032500273,0.3407710168184679,0.39491479353484826
